event_id,appliance_name,appliance_ID,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,appliance_id,label,month,cost_Germany_Variable,energy_Germany_Variable,cost_Germany_Variable_Base,energy_Germany_Variable_Base
Television_Site_2015-01-08_08,Television Site,Appliance1,Non-shiftable,2015-01-08 02:56:00,2015-01-08 03:24:00,28.0,189.57,False,Appliance6,Appliance6 (Television Site),2015-01,0.0,0.0,0.0,0.0
Television_Site_2015-01-08_09,Television Site,Appliance1,Non-shiftable,2015-01-08 04:28:00,2015-01-08 05:04:00,36.0,273.64,False,Appliance6,Appliance6 (Television Site),2015-01,0.0,0.0,0.0,0.0
Television_Site_2015-01-08_10,Television Site,Appliance1,Non-shiftable,2015-01-08 05:31:00,2015-01-08 05:45:00,14.0,3264.0,False,Appliance6,Appliance6 (Television Site),2015-01,0.0,0.0,0.0,0.0
Television_Site_2015-01-08_11,Television Site,Appliance1,Non-shiftable,2015-01-08 19:05:00,2015-01-08 22:03:00,178.0,33315.59,False,Appliance6,Appliance6 (Television Site),2015-01,0.074,0.2522,0.0857,0.2522
Television_Site_2015-01-09_01,Television Site,Appliance1,Non-shiftable,2015-01-09 03:26:00,2015-01-09 03:28:00,2.0,39.11,False,Appliance6,Appliance6 (Television Site),2015-01,0.0,0.0,0.0,0.0
Television_Site_2015-01-09_02,Television Site,Appliance1,Non-shiftable,2015-01-09 04:57:00,2015-01-09 05:02:00,5.0,40.89,False,Appliance6,Appliance6 (Television Site),2015-01,0.0,0.0,0.0,0.0
Television_Site_2015-01-10_01,Television Site,Appliance1,Non-shiftable,2015-01-10 18:56:00,2015-01-10 23:31:00,275.0,51993.11,False,Appliance6,Appliance6 (Television Site),2015-01,0.1239,0.4261,0.1449,0.4261
Television_Site_2015-01-11_01,Television Site,Appliance1,Non-shiftable,2015-01-11 17:13:00,2015-01-11 21:48:00,275.0,35060.5,False,Appliance6,Appliance6 (Television Site),2015-01,0.1677,0.5454,0.1854,0.5454
Television_Site_2015-01-12_01,Television Site,Appliance1,Non-shiftable,2015-01-12 17:08:00,2015-01-12 20:42:00,214.0,12583.81,False,Appliance6,Appliance6 (Television Site),2015-01,0.1536,0.492,0.1673,0.492
Television_Site_2015-01-14_01,Television Site,Appliance1,Non-shiftable,2015-01-14 19:02:00,2015-01-14 22:35:00,213.0,41976.73,False,Appliance6,Appliance6 (Television Site),2015-01,0.0944,0.3236,0.11,0.3236
Television_Site_2015-01-15_01,Television Site,Appliance1,Non-shiftable,2015-01-15 15:40:00,2015-01-15 16:20:00,40.0,2340.06,False,Appliance6,Appliance6 (Television Site),2015-01,0.0303,0.0919,0.0313,0.0919
Television_Site_2015-01-17_01,Television Site,Appliance1,Non-shiftable,2015-01-17 10:29:00,2015-01-17 16:31:00,362.0,68714.88,False,Appliance6,Appliance6 (Television Site),2015-01,0.2775,0.8451,0.2873,0.8451
Television_Site_2015-01-17_02,Television Site,Appliance1,Non-shiftable,2015-01-17 20:38:00,2015-01-17 20:46:00,8.0,58.67,False,Appliance6,Appliance6 (Television Site),2015-01,0.0059,0.0211,0.0072,0.0211
Television_Site_2015-01-18_01,Television Site,Appliance1,Non-shiftable,2015-01-18 06:21:00,2015-01-18 06:23:00,2.0,58.67,False,Appliance6,Appliance6 (Television Site),2015-01,0.0,0.0,0.0,0.0
Television_Site_2015-01-18_02,Television Site,Appliance1,Non-shiftable,2015-01-18 21:06:00,2015-01-18 21:08:00,2.0,11.11,False,Appliance6,Appliance6 (Television Site),2015-01,0.0,0.0,0.0,0.0
Television_Site_2015-01-18_03,Television Site,Appliance1,Non-shiftable,2015-01-18 21:09:00,2015-01-18 21:18:00,9.0,480.0,False,Appliance6,Appliance6 (Television Site),2015-01,0.0,0.0,0.0,0.0
Television_Site_2015-01-20_01,Television Site,Appliance1,Non-shiftable,2015-01-20 01:05:00,2015-01-20 01:07:00,2.0,56.89,False,Appliance6,Appliance6 (Television Site),2015-01,0.0,0.0002,0.0001,0.0002
Television_Site_2015-01-22_01,Television Site,Appliance1,Non-shiftable,2015-01-22 01:47:00,2015-01-22 01:49:00,2.0,88.0,False,Appliance6,Appliance6 (Television Site),2015-01,0.0,0.0,0.0,0.0
Television_Site_2015-01-23_01,Television Site,Appliance1,Non-shiftable,2015-01-23 19:34:00,2015-01-23 22:46:00,192.0,39018.83,False,Appliance6,Appliance6 (Television Site),2015-01,0.0,0.0,0.0,0.0
Television_Site_2015-01-24_01,Television Site,Appliance1,Non-shiftable,2015-01-24 13:50:00,2015-01-24 14:48:00,58.0,10816.73,False,Appliance6,Appliance6 (Television Site),2015-01,0.0531,0.156,0.0531,0.156
Television_Site_2015-01-26_01,Television Site,Appliance1,Non-shiftable,2015-01-26 21:00:00,2015-01-26 22:47:00,107.0,9152.84,False,Appliance6,Appliance6 (Television Site),2015-01,0.0615,0.2196,0.0747,0.2196
Television_Site_2015-01-27_01,Television Site,Appliance1,Non-shiftable,2015-01-27 06:57:00,2015-01-27 07:50:00,53.0,258.64,False,Appliance6,Appliance6 (Television Site),2015-01,0.0326,0.1252,0.0426,0.1252
Television_Site_2015-01-27_02,Television Site,Appliance1,Non-shiftable,2015-01-27 18:55:00,2015-01-27 22:57:00,242.0,13400.09,False,Appliance6,Appliance6 (Television Site),2015-01,0.0962,0.3307,0.1124,0.3307
Television_Site_2015-01-29_01,Television Site,Appliance1,Non-shiftable,2015-01-29 19:17:00,2015-01-29 22:28:00,191.0,21613.61,False,Appliance6,Appliance6 (Television Site),2015-01,0.0851,0.2942,0.1,0.2942
Television_Site_2015-01-30_01,Television Site,Appliance1,Non-shiftable,2015-01-30 20:42:00,2015-01-31 09:00:00,738.0,13499.67,False,Appliance6,Appliance6 (Television Site),2015-01,0.0615,0.2195,0.0746,0.2195
Television_Site_2015-01-31_01,Television Site,Appliance1,Non-shiftable,2015-01-31 21:17:00,2015-01-31 23:37:00,140.0,26430.42,False,Appliance6,Appliance6 (Television Site),2015-01,0.1028,0.3671,0.1248,0.3671
Television_Site_2015-02-01_01,Television Site,Appliance1,Non-shiftable,2015-02-01 09:58:00,2015-02-02 07:44:00,1306.0,13843.47,False,Appliance6,Appliance6 (Television Site),2015-02,0.3579,1.1846,0.4028,1.1846
Television_Site_2015-02-04_01,Television Site,Appliance1,Non-shiftable,2015-02-04 20:23:00,2015-02-04 22:57:00,154.0,20079.7,False,Appliance6,Appliance6 (Television Site),2015-02,0.0989,0.3531,0.12,0.3531
Television_Site_2015-02-05_01,Television Site,Appliance1,Non-shiftable,2015-02-05 19:02:00,2015-02-05 22:14:00,192.0,22751.83,False,Appliance6,Appliance6 (Television Site),2015-02,0.0013,0.0042,0.0014,0.0042
Television_Site_2015-02-06_01,Television Site,Appliance1,Non-shiftable,2015-02-06 18:24:00,2015-02-06 22:50:00,266.0,41711.11,False,Appliance6,Appliance6 (Television Site),2015-02,0.0054,0.0169,0.0058,0.0169
Television_Site_2015-02-07_01,Television Site,Appliance1,Non-shiftable,2015-02-07 18:55:00,2015-02-07 23:39:00,284.0,32655.47,False,Appliance6,Appliance6 (Television Site),2015-02,0.1146,0.4062,0.1381,0.4062
Television_Site_2015-02-08_01,Television Site,Appliance1,Non-shiftable,2015-02-08 14:24:00,2015-02-08 16:04:00,100.0,9341.0,False,Appliance6,Appliance6 (Television Site),2015-02,0.0775,0.2284,0.0777,0.2284
Television_Site_2015-02-09_01,Television Site,Appliance1,Non-shiftable,2015-02-09 18:58:00,2015-02-09 19:18:00,20.0,94.44,False,Appliance6,Appliance6 (Television Site),2015-02,0.0167,0.0522,0.0178,0.0522
Television_Site_2015-02-11_01,Television Site,Appliance1,Non-shiftable,2015-02-11 18:19:00,2015-02-12 00:05:00,346.0,43444.45,False,Appliance6,Appliance6 (Television Site),2015-02,0.0018,0.0057,0.0019,0.0057
Television_Site_2015-02-14_01,Television Site,Appliance1,Non-shiftable,2015-02-14 09:09:00,2015-02-14 17:37:00,508.0,33376.52,False,Appliance6,Appliance6 (Television Site),2015-02,0.4036,1.2512,0.4254,1.2512
Television_Site_2015-02-14_02,Television Site,Appliance1,Non-shiftable,2015-02-14 19:05:00,2015-02-15 09:20:00,855.0,38099.39,False,Appliance6,Appliance6 (Television Site),2015-02,0.0399,0.1329,0.0452,0.1329
Television_Site_2015-02-15_01,Television Site,Appliance1,Non-shiftable,2015-02-15 19:00:00,2015-02-15 22:48:00,228.0,31497.17,False,Appliance6,Appliance6 (Television Site),2015-02,0.0054,0.0168,0.0057,0.0168
Television_Site_2015-02-16_01,Television Site,Appliance1,Non-shiftable,2015-02-16 19:13:00,2015-02-16 23:01:00,228.0,37443.28,False,Appliance6,Appliance6 (Television Site),2015-02,0.0005,0.0016,0.0005,0.0016
Television_Site_2015-02-18_01,Television Site,Appliance1,Non-shiftable,2015-02-18 19:08:00,2015-02-20 08:00:00,2212.0,38142.01,False,Appliance6,Appliance6 (Television Site),2015-02,0.4954,1.6391,0.5573,1.6391
Television_Site_2015-02-22_01,Television Site,Appliance1,Non-shiftable,2015-02-22 14:02:00,2015-02-22 20:30:00,388.0,32736.26,False,Appliance6,Appliance6 (Television Site),2015-02,0.2907,0.9002,0.3061,0.9002
Television_Site_2015-02-23_01,Television Site,Appliance1,Non-shiftable,2015-02-23 18:48:00,2015-02-23 19:34:00,46.0,6180.25,False,Appliance6,Appliance6 (Television Site),2015-02,0.0241,0.0753,0.0256,0.0753
Television_Site_2015-02-26_01,Television Site,Appliance1,Non-shiftable,2015-02-26 18:55:00,2015-02-26 22:32:00,217.0,30086.56,False,Appliance6,Appliance6 (Television Site),2015-02,0.0083,0.026,0.0088,0.026
Television_Site_2015-02-27_01,Television Site,Appliance1,Non-shiftable,2015-02-27 19:58:00,2015-02-27 22:46:00,168.0,23763.64,False,Appliance6,Appliance6 (Television Site),2015-02,0.0,0.0,0.0,0.0
Television_Site_2015-02-28_01,Television Site,Appliance1,Non-shiftable,2015-02-28 20:18:00,2015-02-28 22:52:00,154.0,19501.95,False,Appliance6,Appliance6 (Television Site),2015-02,0.0628,0.2243,0.0763,0.2243
Television_Site_2015-03-15_01,Television Site,Appliance1,Non-shiftable,2015-03-15 08:40:00,2015-03-15 08:42:00,2.0,9.33,False,Appliance6,Appliance6 (Television Site),2015-03,0.0027,0.0091,0.0031,0.0091
Television_Site_2015-03-15_02,Television Site,Appliance1,Non-shiftable,2015-03-15 18:49:00,2015-03-15 21:08:00,139.0,19454.47,False,Appliance6,Appliance6 (Television Site),2015-03,0.0019,0.0059,0.002,0.0059
Television_Site_2015-03-18_01,Television Site,Appliance1,Non-shiftable,2015-03-18 18:57:00,2015-03-20 23:08:00,3131.0,52144.62,False,Appliance6,Appliance6 (Television Site),2015-03,1.6956,5.6352,1.916,5.6352
Television_Site_2015-03-21_01,Television Site,Appliance1,Non-shiftable,2015-03-21 19:22:00,2015-03-21 21:36:00,134.0,25246.55,False,Appliance6,Appliance6 (Television Site),2015-03,0.0612,0.2112,0.0718,0.2112
Television_Site_2015-03-27_01,Television Site,Appliance1,Non-shiftable,2015-03-27 11:06:00,2015-03-27 21:21:00,615.0,32657.91,False,Appliance6,Appliance6 (Television Site),2015-03,0.4893,1.5197,0.5167,1.5197
Television_Site_2015-03-28_01,Television Site,Appliance1,Non-shiftable,2015-03-28 19:14:00,2015-03-28 22:21:00,187.0,26003.81,False,Appliance6,Appliance6 (Television Site),2015-03,0.0051,0.0159,0.0054,0.0159
Television_Site_2015-03-29_01,Television Site,Appliance1,Non-shiftable,2015-03-29 07:42:00,2015-03-29 10:32:00,170.0,37823.12,False,Appliance6,Appliance6 (Television Site),2015-03,0.0899,0.303,0.103,0.303
Television_Site_2015-03-29_02,Television Site,Appliance1,Non-shiftable,2015-03-29 12:59:00,2015-03-29 22:49:00,590.0,101305.84,False,Appliance6,Appliance6 (Television Site),2015-03,0.4411,1.3909,0.4729,1.3909
Television_Site_2015-04-11_01,Television Site,Appliance1,Non-shiftable,2015-04-11 19:36:00,2015-04-11 22:30:00,174.0,26245.57,False,Appliance6,Appliance6 (Television Site),2015-04,0.0598,0.2094,0.0712,0.2094
Television_Site_2015-04-12_01,Television Site,Appliance1,Non-shiftable,2015-04-12 14:40:00,2015-04-12 22:21:00,461.0,99597.48,False,Appliance6,Appliance6 (Television Site),2015-04,0.3258,1.032,0.3509,1.032
Television_Site_2015-04-13_01,Television Site,Appliance1,Non-shiftable,2015-04-13 19:29:00,2015-04-13 23:04:00,215.0,28322.34,False,Appliance6,Appliance6 (Television Site),2015-04,0.093,0.3261,0.1109,0.3261
Television_Site_2015-04-17_01,Television Site,Appliance1,Non-shiftable,2015-04-17 18:56:00,2015-04-17 23:32:00,276.0,36474.19,False,Appliance6,Appliance6 (Television Site),2015-04,0.1128,0.3883,0.132,0.3883
Television_Site_2015-04-18_01,Television Site,Appliance1,Non-shiftable,2015-04-18 17:17:00,2015-04-18 20:39:00,202.0,47507.83,False,Appliance6,Appliance6 (Television Site),2015-04,0.15,0.4805,0.1634,0.4805
Television_Site_2015-04-24_01,Television Site,Appliance1,Non-shiftable,2015-04-24 19:43:00,2015-04-24 22:35:00,172.0,28526.08,False,Appliance6,Appliance6 (Television Site),2015-04,0.0729,0.2567,0.0873,0.2567
Television_Site_2015-04-26_01,Television Site,Appliance1,Non-shiftable,2015-04-26 19:47:00,2015-04-26 22:01:00,134.0,20300.18,False,Appliance6,Appliance6 (Television Site),2015-04,0.0695,0.2449,0.0833,0.2449
Television_Site_2015-04-27_01,Television Site,Appliance1,Non-shiftable,2015-04-27 19:04:00,2015-04-27 22:17:00,193.0,29143.02,False,Appliance6,Appliance6 (Television Site),2015-04,0.0906,0.3108,0.1057,0.3108
Television_Site_2015-04-30_01,Television Site,Appliance1,Non-shiftable,2015-04-30 18:53:00,2015-04-30 23:00:00,247.0,35741.73,False,Appliance6,Appliance6 (Television Site),2015-04,0.135,0.4703,0.1599,0.4703
Television_Site_2015-05-01_01,Television Site,Appliance1,Non-shiftable,2015-05-01 19:53:00,2015-05-01 20:29:00,36.0,4744.44,False,Appliance6,Appliance6 (Television Site),2015-05,0.0247,0.086,0.0292,0.086
Television_Site_2015-05-01_02,Television Site,Appliance1,Non-shiftable,2015-05-01 22:15:00,2015-05-01 22:17:00,2.0,9.78,False,Appliance6,Appliance6 (Television Site),2015-05,0.0021,0.0076,0.0026,0.0076
Television_Site_2015-05-03_01,Television Site,Appliance1,Non-shiftable,2015-05-03 12:43:00,2015-05-03 22:35:00,592.0,37932.93,False,Appliance6,Appliance6 (Television Site),2015-05,0.0408,0.1199,0.0408,0.1199
Television_Site_2015-05-05_01,Television Site,Appliance1,Non-shiftable,2015-05-05 20:45:00,2015-05-05 22:13:00,88.0,12173.56,False,Appliance6,Appliance6 (Television Site),2015-05,0.0612,0.2185,0.0743,0.2185
Television_Site_2015-05-08_01,Television Site,Appliance1,Non-shiftable,2015-05-08 19:15:00,2015-05-08 22:46:00,211.0,45953.66,False,Appliance6,Appliance6 (Television Site),2015-05,0.1251,0.431,0.1465,0.431
Television_Site_2015-05-09_01,Television Site,Appliance1,Non-shiftable,2015-05-09 18:41:00,2015-05-09 23:21:00,280.0,43332.92,False,Appliance6,Appliance6 (Television Site),2015-05,0.0988,0.3392,0.1153,0.3392
Television_Site_2015-05-30_01,Television Site,Appliance1,Non-shiftable,2015-05-30 08:51:00,2015-05-30 08:54:00,3.0,11.11,False,Appliance6,Appliance6 (Television Site),2015-05,0.0028,0.0093,0.0032,0.0093
Television_Site_2015-05-30_02,Television Site,Appliance1,Non-shiftable,2015-05-30 23:05:00,2015-05-31 01:05:00,120.0,956.44,False,Appliance6,Appliance6 (Television Site),2015-05,0.0175,0.0706,0.024,0.0706
Xbox_2014-01-18_01,Xbox,Appliance2,Non-shiftable,2014-01-18 10:09:00,2014-01-18 11:05:00,56.0,64780.37,False,Appliance2,Appliance2 (Xbox),2014-01,0.3239,1.0797,0.3671,1.0797
Xbox_2014-01-18_02,Xbox,Appliance2,Non-shiftable,2014-01-18 11:14:00,2014-01-18 11:16:00,2.0,52.29,False,Appliance2,Appliance2 (Xbox),2014-01,0.0003,0.0009,0.0003,0.0009
Xbox_2014-01-18_03,Xbox,Appliance2,Non-shiftable,2014-01-18 11:30:00,2014-01-18 11:32:00,2.0,72.0,False,Appliance2,Appliance2 (Xbox),2014-01,0.0004,0.0012,0.0004,0.0012
Xbox_2014-01-18_04,Xbox,Appliance2,Non-shiftable,2014-01-18 11:46:00,2014-01-18 11:48:00,2.0,34.6,False,Appliance2,Appliance2 (Xbox),2014-01,0.0002,0.0006,0.0002,0.0006
Xbox_2014-01-18_05,Xbox,Appliance2,Non-shiftable,2014-01-18 11:54:00,2014-01-18 13:11:00,77.0,96050.75,False,Appliance2,Appliance2 (Xbox),2014-01,0.5391,1.6008,0.5443,1.6008
Xbox_2014-01-18_06,Xbox,Appliance2,Non-shiftable,2014-01-18 13:20:00,2014-01-18 13:22:00,2.0,65.73,False,Appliance2,Appliance2 (Xbox),2014-01,0.0004,0.0011,0.0004,0.0011
Xbox_2014-01-18_07,Xbox,Appliance2,Non-shiftable,2014-01-18 15:58:00,2014-01-18 17:14:00,76.0,78749.88,False,Appliance2,Appliance2 (Xbox),2014-01,0.4208,1.3125,0.4462,1.3125
Xbox_2014-01-18_08,Xbox,Appliance2,Non-shiftable,2014-01-18 17:18:00,2014-01-18 17:20:00,2.0,157.67,False,Appliance2,Appliance2 (Xbox),2014-01,0.0008,0.0026,0.0009,0.0026
Xbox_2014-01-18_09,Xbox,Appliance2,Non-shiftable,2014-01-18 17:24:00,2014-01-18 17:26:00,2.0,147.71,False,Appliance2,Appliance2 (Xbox),2014-01,0.0008,0.0025,0.0008,0.0025
Xbox_2014-01-18_10,Xbox,Appliance2,Non-shiftable,2014-01-18 17:29:00,2014-01-18 17:31:00,2.0,58.33,False,Appliance2,Appliance2 (Xbox),2014-01,0.0003,0.001,0.0003,0.001
Xbox_2014-01-19_01,Xbox,Appliance2,Non-shiftable,2014-01-19 10:15:00,2014-01-19 11:28:00,73.0,68028.93,False,Appliance2,Appliance2 (Xbox),2014-01,0.3401,1.1338,0.3855,1.1338
Xbox_2014-01-19_02,Xbox,Appliance2,Non-shiftable,2014-01-19 11:37:00,2014-01-19 12:36:00,59.0,50332.42,False,Appliance2,Appliance2 (Xbox),2014-01,0.27,0.8389,0.2852,0.8389
Xbox_2014-01-19_03,Xbox,Appliance2,Non-shiftable,2014-01-19 12:40:00,2014-01-19 12:42:00,2.0,243.0,False,Appliance2,Appliance2 (Xbox),2014-01,0.0014,0.004,0.0014,0.004
Xbox_2014-01-19_04,Xbox,Appliance2,Non-shiftable,2014-01-19 13:06:00,2014-01-19 13:08:00,2.0,45.1,False,Appliance2,Appliance2 (Xbox),2014-01,0.0003,0.0008,0.0003,0.0008
Xbox_2014-01-19_05,Xbox,Appliance2,Non-shiftable,2014-01-19 13:17:00,2014-01-19 13:19:00,2.0,183.58,False,Appliance2,Appliance2 (Xbox),2014-01,0.001,0.0031,0.001,0.0031
Xbox_2014-01-19_06,Xbox,Appliance2,Non-shiftable,2014-01-19 13:33:00,2014-01-19 13:35:00,2.0,155.22,False,Appliance2,Appliance2 (Xbox),2014-01,0.0009,0.0026,0.0009,0.0026
Xbox_2014-01-19_07,Xbox,Appliance2,Non-shiftable,2014-01-19 13:50:00,2014-01-19 14:56:00,66.0,76783.06,False,Appliance2,Appliance2 (Xbox),2014-01,0.4351,1.2797,0.4351,1.2797
Xbox_2014-01-19_08,Xbox,Appliance2,Non-shiftable,2014-01-19 15:53:00,2014-01-19 15:55:00,2.0,68.7,False,Appliance2,Appliance2 (Xbox),2014-01,0.0004,0.0011,0.0004,0.0011
Xbox_2014-03-07_01,Xbox,Appliance2,Non-shiftable,2014-03-07 17:29:00,2014-03-07 18:36:00,67.0,82337.54,False,Appliance2,Appliance2 (Xbox),2014-03,0.4391,1.3723,0.4666,1.3723
Xbox_2014-03-07_02,Xbox,Appliance2,Non-shiftable,2014-03-07 18:45:00,2014-03-07 18:48:00,3.0,87.45,False,Appliance2,Appliance2 (Xbox),2014-03,0.0005,0.0015,0.0005,0.0015
Xbox_2014-03-07_03,Xbox,Appliance2,Non-shiftable,2014-03-07 18:51:00,2014-03-07 18:53:00,2.0,210.44,False,Appliance2,Appliance2 (Xbox),2014-03,0.0011,0.0035,0.0012,0.0035
Xbox_2014-03-07_04,Xbox,Appliance2,Non-shiftable,2014-03-07 19:49:00,2014-03-07 19:51:00,2.0,69.68,False,Appliance2,Appliance2 (Xbox),2014-03,0.0004,0.0012,0.0004,0.0012
Xbox_2014-03-08_01,Xbox,Appliance2,Non-shiftable,2014-03-08 11:14:00,2014-03-08 12:33:00,79.0,90977.55,False,Appliance2,Appliance2 (Xbox),2014-03,0.4729,1.5163,0.5155,1.5163
Xbox_2014-03-08_02,Xbox,Appliance2,Non-shiftable,2014-03-08 13:05:00,2014-03-08 13:07:00,2.0,114.67,False,Appliance2,Appliance2 (Xbox),2014-03,0.0006,0.0019,0.0006,0.0019
Xbox_2014-03-08_03,Xbox,Appliance2,Non-shiftable,2014-03-08 13:17:00,2014-03-08 14:33:00,76.0,95195.87,False,Appliance2,Appliance2 (Xbox),2014-03,0.5394,1.5866,0.5394,1.5866
Xbox_2014-03-08_04,Xbox,Appliance2,Non-shiftable,2014-03-08 14:48:00,2014-03-08 14:51:00,3.0,57.33,False,Appliance2,Appliance2 (Xbox),2014-03,0.0003,0.001,0.0003,0.001
Xbox_2014-03-08_05,Xbox,Appliance2,Non-shiftable,2014-03-08 14:55:00,2014-03-08 16:20:00,85.0,106369.46,False,Appliance2,Appliance2 (Xbox),2014-03,0.5965,1.7728,0.6028,1.7728
Xbox_2014-03-08_06,Xbox,Appliance2,Non-shiftable,2014-03-08 16:30:00,2014-03-08 16:33:00,3.0,10.43,False,Appliance2,Appliance2 (Xbox),2014-03,0.0001,0.0002,0.0001,0.0002
Xbox_2014-03-08_07,Xbox,Appliance2,Non-shiftable,2014-03-08 16:40:00,2014-03-08 16:42:00,2.0,174.0,False,Appliance2,Appliance2 (Xbox),2014-03,0.0009,0.0029,0.001,0.0029
Xbox_2014-03-09_01,Xbox,Appliance2,Non-shiftable,2014-03-09 09:24:00,2014-03-09 10:44:00,80.0,88967.66,False,Appliance2,Appliance2 (Xbox),2014-03,0.4448,1.4828,0.5042,1.4828
Xbox_2014-03-09_02,Xbox,Appliance2,Non-shiftable,2014-03-09 11:23:00,2014-03-09 12:16:00,53.0,62374.26,False,Appliance2,Appliance2 (Xbox),2014-03,0.319,1.0396,0.3535,1.0396
Xbox_2014-03-09_03,Xbox,Appliance2,Non-shiftable,2014-03-09 12:20:00,2014-03-09 12:22:00,2.0,208.5,False,Appliance2,Appliance2 (Xbox),2014-03,0.0012,0.0035,0.0012,0.0035
Xbox_2014-03-09_04,Xbox,Appliance2,Non-shiftable,2014-03-09 12:42:00,2014-03-09 12:47:00,5.0,100.0,False,Appliance2,Appliance2 (Xbox),2014-03,0.0006,0.0017,0.0006,0.0017
Xbox_2014-03-09_05,Xbox,Appliance2,Non-shiftable,2014-03-09 14:39:00,2014-03-09 14:46:00,7.0,156.0,False,Appliance2,Appliance2 (Xbox),2014-03,0.0009,0.0026,0.0009,0.0026
Xbox_2014-03-09_06,Xbox,Appliance2,Non-shiftable,2014-03-09 15:08:00,2014-03-09 16:38:00,90.0,80575.44,False,Appliance2,Appliance2 (Xbox),2014-03,0.4468,1.3429,0.4566,1.3429
Xbox_2014-03-09_07,Xbox,Appliance2,Non-shiftable,2014-03-09 16:57:00,2014-03-09 16:59:00,2.0,149.96,False,Appliance2,Appliance2 (Xbox),2014-03,0.0008,0.0025,0.0008,0.0025
