appliance_ID,appliance_name,Shiftability,original_start_time,original_end_time,duration(min),energy(W),event_id,is_reschedulable
Appliance1,Aggregate,Base,2014-03-25 21:20:00,2014-03-25 21:58:00,38.0,3331.99,house21_event_236,False
Appliance1,Aggregate,Base,2014-03-25 23:02:00,2014-03-25 23:40:00,38.0,3339.19,house21_event_237,False
Appliance1,Aggregate,Base,2014-03-26 00:46:00,2014-03-26 01:23:00,37.0,3257.06,house21_event_238,False
Appliance1,Aggregate,Base,2014-03-26 02:33:00,2014-03-26 03:10:00,37.0,3292.06,house21_event_239,False
Appliance1,Aggregate,Base,2014-03-26 04:23:00,2014-03-26 05:00:00,37.0,3262.11,house21_event_240,False
Appliance1,Aggregate,Base,2014-03-26 06:15:00,2014-03-26 06:52:00,37.0,3269.04,house21_event_241,False
Appliance1,Aggregate,Base,2014-03-26 07:55:00,2014-03-26 08:34:00,39.0,3448.04,house21_event_242,False
Appliance1,Aggregate,Base,2014-03-26 09:42:00,2014-03-26 10:19:00,37.0,2666.49,house21_event_243,False
Appliance1,Aggregate,Base,2014-03-26 11:23:00,2014-03-26 12:01:00,38.0,3335.43,house21_event_244,False
Appliance1,Aggregate,Base,2014-03-26 13:04:00,2014-03-26 13:40:00,36.0,3214.75,house21_event_245,False
Appliance1,Aggregate,Base,2014-03-26 14:48:00,2014-03-26 15:25:00,37.0,3295.42,house21_event_246,False
Appliance1,Aggregate,Base,2014-03-26 16:35:00,2014-03-26 17:28:00,53.0,7065.65,house21_event_247,False
Appliance1,Aggregate,Base,2014-03-26 17:34:00,2014-03-26 18:33:00,59.0,5617.46,house21_event_248,False
Appliance1,Aggregate,Base,2014-03-26 19:28:00,2014-03-26 20:10:00,42.0,3690.42,house21_event_249,False
Appliance1,Aggregate,Base,2014-03-26 21:17:00,2014-03-26 22:00:00,43.0,3803.83,house21_event_250,False
Appliance1,Aggregate,Base,2014-03-26 23:10:00,2014-03-26 23:50:00,40.0,3566.73,house21_event_251,False
Appliance1,Aggregate,Base,2014-03-27 01:03:00,2014-03-27 01:42:00,39.0,3524.26,house21_event_252,False
Appliance1,Aggregate,Base,2014-03-27 02:58:00,2014-03-27 03:37:00,39.0,3480.61,house21_event_253,False
Appliance1,Aggregate,Base,2014-03-27 04:56:00,2014-03-27 05:34:00,38.0,3467.66,house21_event_254,False
Appliance1,Aggregate,Base,2014-03-27 06:55:00,2014-03-27 07:34:00,39.0,3523.67,house21_event_255,False
Appliance1,Aggregate,Base,2014-03-27 08:46:00,2014-03-27 09:30:00,44.0,3826.87,house21_event_256,False
Appliance1,Aggregate,Base,2014-03-27 11:04:00,2014-03-27 11:56:00,52.0,2005.34,house21_event_257,False
Appliance1,Aggregate,Base,2014-03-27 12:59:00,2014-03-27 13:45:00,46.0,4055.64,house21_event_258,False
Appliance1,Aggregate,Base,2014-03-27 15:11:00,2014-03-27 15:58:00,47.0,4166.66,house21_event_259,False
Appliance1,Aggregate,Base,2014-03-27 17:22:00,2014-03-27 18:23:00,61.0,5412.93,house21_event_260,False
Appliance1,Aggregate,Base,2014-03-27 19:31:00,2014-03-27 20:23:00,52.0,4648.25,house21_event_261,False
Appliance1,Aggregate,Base,2014-03-27 21:44:00,2014-03-27 22:33:00,49.0,4268.16,house21_event_262,False
Appliance1,Aggregate,Base,2014-03-28 00:01:00,2014-03-28 01:11:00,70.0,9081.05,house21_event_263,False
Appliance1,Aggregate,Base,2014-03-28 01:17:00,2014-03-28 02:20:00,63.0,5879.54,house21_event_264,False
Appliance1,Aggregate,Base,2014-03-28 04:13:00,2014-03-28 05:04:00,51.0,4610.68,house21_event_265,False
Appliance1,Aggregate,Base,2014-03-28 06:53:00,2014-03-28 07:42:00,49.0,4485.57,house21_event_266,False
Appliance1,Aggregate,Base,2014-03-28 09:11:00,2014-03-28 10:00:00,49.0,4332.92,house21_event_267,False
Appliance1,Aggregate,Base,2014-03-28 11:28:00,2014-03-28 12:23:00,55.0,5019.18,house21_event_268,False
Appliance1,Aggregate,Base,2014-03-28 13:33:00,2014-03-28 13:48:00,15.0,802.57,house21_event_269,False
Appliance1,Aggregate,Base,2014-03-28 13:55:00,2014-03-28 15:17:00,82.0,7686.89,house21_event_270,False
Appliance1,Aggregate,Base,2014-03-28 16:35:00,2014-03-28 17:25:00,50.0,4516.39,house21_event_271,False
Appliance1,Aggregate,Base,2014-03-28 18:42:00,2014-03-28 19:38:00,56.0,4910.7,house21_event_272,False
Appliance1,Aggregate,Base,2014-03-28 20:56:00,2014-03-28 21:43:00,47.0,4213.24,house21_event_273,False
Appliance1,Aggregate,Base,2014-03-28 23:06:00,2014-03-28 23:52:00,46.0,4112.32,house21_event_274,False
Appliance1,Aggregate,Base,2014-03-29 01:19:00,2014-03-29 02:05:00,46.0,4122.45,house21_event_275,False
Appliance1,Aggregate,Base,2014-03-29 03:35:00,2014-03-29 04:20:00,45.0,4114.94,house21_event_276,False
Appliance1,Aggregate,Base,2014-03-29 05:53:00,2014-03-29 06:38:00,45.0,4042.48,house21_event_277,False
Appliance1,Aggregate,Base,2014-03-29 08:13:00,2014-03-29 09:00:00,47.0,4235.34,house21_event_278,False
Appliance1,Aggregate,Base,2014-03-29 10:31:00,2014-03-29 11:18:00,47.0,4260.9,house21_event_279,False
Appliance1,Aggregate,Base,2014-03-29 12:43:00,2014-03-29 13:31:00,48.0,4367.14,house21_event_280,False
Appliance1,Aggregate,Base,2014-03-29 14:51:00,2014-03-29 15:43:00,52.0,3615.11,house21_event_281,False
Appliance1,Aggregate,Base,2014-03-29 16:45:00,2014-03-29 17:34:00,49.0,4309.69,house21_event_282,False
Appliance1,Aggregate,Base,2014-03-29 18:31:00,2014-03-29 19:21:00,50.0,4324.37,house21_event_283,False
Appliance1,Aggregate,Base,2014-03-29 20:20:00,2014-03-29 21:07:00,47.0,6947.34,house21_event_284,False
Appliance1,Aggregate,Base,2014-03-29 21:14:00,2014-03-29 22:33:00,79.0,7464.28,house21_event_285,False
Appliance1,Aggregate,Base,2014-03-29 23:00:00,2014-03-29 23:37:00,37.0,1025.97,house21_event_286,False
Appliance1,Aggregate,Base,2014-03-29 23:48:00,2014-03-30 01:00:00,72.0,311.27,house21_event_287,False
Appliance1,Aggregate,Base,2014-03-30 01:57:00,2014-03-30 02:43:00,46.0,4176.17,house21_event_288,False
Appliance1,Aggregate,Base,2014-03-30 04:07:00,2014-03-30 04:53:00,46.0,4079.51,house21_event_289,False
Appliance1,Aggregate,Base,2014-03-30 06:22:00,2014-03-30 07:06:00,44.0,3967.42,house21_event_290,False
Appliance1,Aggregate,Base,2014-03-30 08:38:00,2014-03-30 09:24:00,46.0,4057.73,house21_event_291,False
Appliance1,Aggregate,Base,2014-03-30 10:52:00,2014-03-30 11:39:00,47.0,4178.2,house21_event_292,False
Appliance1,Aggregate,Base,2014-03-30 12:33:00,2014-03-30 13:13:00,40.0,3517.68,house21_event_293,False
Appliance1,Aggregate,Base,2014-03-30 14:07:00,2014-03-30 14:50:00,43.0,3655.74,house21_event_294,False
Appliance1,Aggregate,Base,2014-03-30 15:38:00,2014-03-30 16:17:00,39.0,3378.85,house21_event_295,False
Appliance1,Aggregate,Base,2014-03-30 17:03:00,2014-03-30 17:48:00,45.0,3876.54,house21_event_296,False
Appliance1,Aggregate,Base,2014-03-30 18:31:00,2014-03-30 19:11:00,40.0,3527.58,house21_event_297,False
Appliance1,Aggregate,Base,2014-03-30 20:05:00,2014-03-30 20:44:00,39.0,3322.56,house21_event_298,False
Appliance1,Aggregate,Base,2014-03-30 21:41:00,2014-03-30 22:18:00,37.0,3234.33,house21_event_299,False
Appliance1,Aggregate,Base,2014-03-30 23:17:00,2014-03-30 23:54:00,37.0,3221.75,house21_event_300,False
Appliance1,Aggregate,Base,2014-03-31 00:55:00,2014-03-31 01:32:00,37.0,3252.12,house21_event_301,False
Appliance1,Aggregate,Base,2014-03-31 02:34:00,2014-03-31 03:16:00,42.0,6510.12,house21_event_302,False
Appliance1,Aggregate,Base,2014-03-31 03:22:00,2014-03-31 04:23:00,61.0,5837.46,house21_event_303,False
Appliance1,Aggregate,Base,2014-03-31 05:25:00,2014-03-31 06:05:00,40.0,3619.56,house21_event_304,False
Appliance1,Aggregate,Base,2014-03-31 06:53:00,2014-03-31 07:33:00,40.0,3519.95,house21_event_305,False
Appliance1,Aggregate,Base,2014-03-31 08:37:00,2014-03-31 09:14:00,37.0,3260.84,house21_event_306,False
Appliance1,Aggregate,Base,2014-03-31 10:22:00,2014-03-31 10:59:00,37.0,3258.71,house21_event_307,False
Appliance1,Aggregate,Base,2014-03-31 12:05:00,2014-03-31 12:42:00,37.0,3305.18,house21_event_308,False
Appliance1,Aggregate,Base,2014-03-31 13:48:00,2014-03-31 14:25:00,37.0,3306.57,house21_event_309,False
Appliance1,Aggregate,Base,2014-03-31 15:19:00,2014-03-31 15:55:00,36.0,3215.73,house21_event_310,False
Appliance1,Aggregate,Base,2014-03-31 17:00:00,2014-03-31 19:57:00,177.0,15772.94,house21_event_311,False
Appliance1,Aggregate,Base,2014-03-31 21:05:00,2014-03-31 22:01:00,56.0,4968.39,house21_event_312,False
Appliance1,Aggregate,Base,2014-03-31 23:21:00,2014-04-01 00:11:00,50.0,4473.79,house21_event_313,False
Appliance1,Aggregate,Base,2014-04-01 01:40:00,2014-04-01 02:28:00,48.0,4407.07,house21_event_314,False
Appliance1,Aggregate,Base,2014-04-01 04:00:00,2014-04-01 04:48:00,48.0,4352.25,house21_event_315,False
Appliance1,Aggregate,Base,2014-04-01 06:22:00,2014-04-01 07:13:00,51.0,7438.89,house21_event_316,False
Appliance1,Aggregate,Base,2014-04-01 07:19:00,2014-04-01 08:29:00,70.0,6697.1,house21_event_317,False
Appliance1,Aggregate,Base,2014-04-01 09:43:00,2014-04-01 10:29:00,46.0,4165.07,house21_event_318,False
Appliance1,Aggregate,Base,2014-04-01 11:45:00,2014-04-01 12:30:00,45.0,4001.07,house21_event_319,False
Appliance1,Aggregate,Base,2014-04-01 13:42:00,2014-04-01 14:26:00,44.0,3994.24,house21_event_320,False
Appliance1,Aggregate,Base,2014-04-01 15:38:00,2014-04-01 16:13:00,35.0,3009.49,house21_event_321,False
Appliance1,Aggregate,Base,2014-04-01 17:21:00,2014-04-01 18:04:00,43.0,3892.43,house21_event_322,False
Appliance1,Aggregate,Base,2014-04-01 18:50:00,2014-04-01 19:31:00,41.0,3575.89,house21_event_323,False
Appliance1,Aggregate,Base,2014-04-01 20:35:00,2014-04-01 21:17:00,42.0,3728.71,house21_event_324,False
Appliance1,Aggregate,Base,2014-04-01 22:24:00,2014-04-01 23:05:00,41.0,3686.5,house21_event_325,False
Appliance1,Aggregate,Base,2014-04-02 00:14:00,2014-04-02 00:54:00,40.0,3608.21,house21_event_326,False
Appliance1,Aggregate,Base,2014-04-02 02:05:00,2014-04-02 02:46:00,41.0,3603.09,house21_event_327,False
Appliance1,Aggregate,Base,2014-04-02 03:59:00,2014-04-02 04:39:00,40.0,3567.53,house21_event_328,False
Appliance1,Aggregate,Base,2014-04-02 05:54:00,2014-04-02 06:35:00,41.0,3690.04,house21_event_329,False
Appliance1,Aggregate,Base,2014-04-02 07:33:00,2014-04-02 08:11:00,38.0,3437.98,house21_event_330,False
Appliance1,Aggregate,Base,2014-04-02 09:27:00,2014-04-02 10:06:00,39.0,3496.79,house21_event_331,False
Appliance1,Aggregate,Base,2014-04-02 11:24:00,2014-04-02 12:03:00,39.0,3543.0,house21_event_332,False
Appliance1,Aggregate,Base,2014-04-02 13:21:00,2014-04-02 14:27:00,66.0,4812.44,house21_event_333,False
Appliance1,Aggregate,Base,2014-04-02 14:33:00,2014-04-02 15:30:00,57.0,5365.78,house21_event_334,False
Appliance1,Aggregate,Base,2014-04-02 16:58:00,2014-04-02 17:45:00,47.0,4211.6,house21_event_335,False
Appliance1,Aggregate,Base,2014-04-02 18:32:00,2014-04-02 19:19:00,47.0,4175.08,house21_event_336,False
Appliance1,Aggregate,Base,2014-04-02 20:12:00,2014-04-02 20:50:00,38.0,3361.23,house21_event_337,False
Appliance1,Aggregate,Base,2014-04-02 21:50:00,2014-04-02 22:27:00,37.0,3257.56,house21_event_338,False
Appliance1,Aggregate,Base,2014-04-02 23:32:00,2014-04-03 00:09:00,37.0,3290.56,house21_event_339,False
Appliance1,Aggregate,Base,2014-04-03 01:16:00,2014-04-03 01:52:00,36.0,3251.54,house21_event_340,False
Appliance1,Aggregate,Base,2014-04-03 03:01:00,2014-04-03 03:37:00,36.0,3243.89,house21_event_341,False
Appliance1,Aggregate,Base,2014-04-03 04:47:00,2014-04-03 05:23:00,36.0,3278.21,house21_event_342,False
Appliance1,Aggregate,Base,2014-04-03 06:29:00,2014-04-03 07:09:00,40.0,3537.64,house21_event_343,False
Appliance1,Aggregate,Base,2014-04-03 08:11:00,2014-04-03 08:49:00,38.0,3323.7,house21_event_344,False
Appliance1,Aggregate,Base,2014-04-03 09:58:00,2014-04-03 10:36:00,38.0,2156.65,house21_event_345,False
Appliance1,Aggregate,Base,2014-04-03 11:46:00,2014-04-03 12:24:00,38.0,3255.49,house21_event_346,False
Appliance1,Aggregate,Base,2014-04-03 13:34:00,2014-04-03 14:12:00,38.0,3309.18,house21_event_347,False
Appliance1,Aggregate,Base,2014-04-03 15:24:00,2014-04-03 16:01:00,37.0,3285.9,house21_event_348,False
Appliance1,Aggregate,Base,2014-04-03 17:14:00,2014-04-03 17:53:00,39.0,3429.08,house21_event_349,False
Appliance1,Aggregate,Base,2014-04-03 18:56:00,2014-04-03 19:32:00,36.0,3256.9,house21_event_350,False
Appliance1,Aggregate,Base,2014-04-03 20:38:00,2014-04-03 21:15:00,37.0,3266.03,house21_event_351,False
Appliance1,Aggregate,Base,2014-04-03 22:21:00,2014-04-03 23:07:00,46.0,6766.29,house21_event_352,False
Appliance1,Aggregate,Base,2014-04-03 23:14:00,2014-04-04 00:11:00,57.0,5480.07,house21_event_353,False
Appliance1,Aggregate,Base,2014-04-04 01:17:00,2014-04-04 01:57:00,40.0,3623.03,house21_event_354,False
Appliance1,Aggregate,Base,2014-04-04 03:05:00,2014-04-04 03:43:00,38.0,3385.98,house21_event_355,False
Appliance1,Aggregate,Base,2014-04-04 04:53:00,2014-04-04 05:30:00,37.0,3319.62,house21_event_356,False
Appliance1,Aggregate,Base,2014-04-04 06:41:00,2014-04-04 07:23:00,42.0,3813.77,house21_event_357,False
Appliance1,Aggregate,Base,2014-04-04 08:28:00,2014-04-04 09:05:00,37.0,3237.34,house21_event_358,False
Appliance1,Aggregate,Base,2014-04-04 10:14:00,2014-04-04 10:50:00,36.0,3229.44,house21_event_359,False
Appliance1,Aggregate,Base,2014-04-04 11:59:00,2014-04-04 12:35:00,36.0,3238.73,house21_event_360,False
Appliance1,Aggregate,Base,2014-04-04 13:44:00,2014-04-04 14:20:00,36.0,3269.23,house21_event_361,False
Appliance1,Aggregate,Base,2014-04-04 15:29:00,2014-04-04 16:06:00,37.0,3246.41,house21_event_362,False
Appliance1,Aggregate,Base,2014-04-04 17:14:00,2014-04-04 17:58:00,44.0,3987.11,house21_event_363,False
Appliance1,Aggregate,Base,2014-04-04 19:00:00,2014-04-04 19:36:00,36.0,3233.45,house21_event_364,False
Appliance1,Aggregate,Base,2014-04-04 20:39:00,2014-04-04 21:14:00,35.0,3131.91,house21_event_365,False
Appliance1,Aggregate,Base,2014-04-04 22:10:00,2014-04-04 22:50:00,40.0,3492.57,house21_event_366,False
Appliance1,Aggregate,Base,2014-04-04 23:58:00,2014-04-05 00:37:00,39.0,3505.38,house21_event_367,False
Appliance1,Aggregate,Base,2014-04-05 01:47:00,2014-04-05 02:25:00,38.0,3442.16,house21_event_368,False
Appliance1,Aggregate,Base,2014-04-05 03:36:00,2014-04-05 04:15:00,39.0,3480.25,house21_event_369,False
Appliance1,Aggregate,Base,2014-04-05 05:27:00,2014-04-05 06:06:00,39.0,3485.65,house21_event_370,False
Appliance1,Aggregate,Base,2014-04-05 07:20:00,2014-04-05 08:07:00,47.0,4330.93,house21_event_371,False
Appliance1,Aggregate,Base,2014-04-05 08:13:00,2014-04-05 09:11:00,58.0,4640.99,house21_event_372,False
Appliance1,Aggregate,Base,2014-04-05 10:21:00,2014-04-05 11:03:00,42.0,3001.35,house21_event_373,False
Appliance1,Aggregate,Base,2014-04-05 12:14:00,2014-04-05 12:54:00,40.0,3596.02,house21_event_374,False
Appliance1,Aggregate,Base,2014-04-05 14:05:00,2014-04-05 14:45:00,40.0,3531.15,house21_event_375,False
Appliance1,Aggregate,Base,2014-04-05 15:56:00,2014-04-05 16:36:00,40.0,3613.37,house21_event_376,False
Appliance1,Aggregate,Base,2014-04-05 17:44:00,2014-04-05 18:24:00,40.0,3572.07,house21_event_377,False
Appliance1,Aggregate,Base,2014-04-05 19:34:00,2014-04-05 20:14:00,40.0,3522.23,house21_event_378,False
Appliance1,Aggregate,Base,2014-04-05 21:24:00,2014-04-05 22:04:00,40.0,3517.14,house21_event_379,False
Appliance1,Aggregate,Base,2014-04-05 23:14:00,2014-04-05 23:54:00,40.0,3495.39,house21_event_380,False
Appliance1,Aggregate,Base,2014-04-06 01:05:00,2014-04-06 01:44:00,39.0,3506.47,house21_event_381,False
Appliance1,Aggregate,Base,2014-04-06 02:56:00,2014-04-06 03:36:00,40.0,3530.26,house21_event_382,False
Appliance1,Aggregate,Base,2014-04-06 04:49:00,2014-04-06 05:28:00,39.0,3516.58,house21_event_383,False
Appliance1,Aggregate,Base,2014-04-06 06:41:00,2014-04-06 07:21:00,40.0,3541.63,house21_event_384,False
Appliance1,Aggregate,Base,2014-04-06 08:35:00,2014-04-06 09:14:00,39.0,3482.83,house21_event_385,False
Appliance1,Aggregate,Base,2014-04-06 10:22:00,2014-04-06 11:03:00,41.0,3645.65,house21_event_386,False
Appliance1,Aggregate,Base,2014-04-06 12:12:00,2014-04-06 12:51:00,39.0,3460.74,house21_event_387,False
Appliance1,Aggregate,Base,2014-04-06 13:57:00,2014-04-06 14:37:00,40.0,2982.52,house21_event_388,False
Appliance1,Aggregate,Base,2014-04-06 15:42:00,2014-04-06 16:49:00,67.0,4518.46,house21_event_389,False
Appliance1,Aggregate,Base,2014-04-06 16:55:00,2014-04-06 18:05:00,70.0,6795.87,house21_event_390,False
Appliance1,Aggregate,Base,2014-04-06 19:06:00,2014-04-06 19:51:00,45.0,4030.03,house21_event_391,False
Appliance1,Aggregate,Base,2014-04-06 20:43:00,2014-04-06 21:24:00,41.0,3685.03,house21_event_392,False
Appliance1,Aggregate,Base,2014-04-06 22:21:00,2014-04-06 23:01:00,40.0,3577.24,house21_event_393,False
Appliance1,Aggregate,Base,2014-04-06 23:58:00,2014-04-07 00:38:00,40.0,3489.56,house21_event_394,False
Appliance1,Aggregate,Base,2014-04-07 01:37:00,2014-04-07 02:15:00,38.0,3427.8,house21_event_395,False
Appliance1,Aggregate,Base,2014-04-07 03:16:00,2014-04-07 03:57:00,41.0,3656.86,house21_event_396,False
Appliance1,Aggregate,Base,2014-04-07 05:00:00,2014-04-07 05:42:00,42.0,3689.88,house21_event_397,False
Appliance1,Aggregate,Base,2014-04-07 06:46:00,2014-04-07 07:32:00,46.0,4089.82,house21_event_398,False
Appliance1,Aggregate,Base,2014-04-07 08:31:00,2014-04-07 09:10:00,39.0,3314.43,house21_event_399,False
Appliance1,Aggregate,Base,2014-04-07 10:09:00,2014-04-07 11:09:00,60.0,2379.99,house21_event_400,False
Appliance1,Aggregate,Base,2014-04-07 11:53:00,2014-04-07 12:30:00,37.0,2492.65,house21_event_401,False
Appliance1,Aggregate,Base,2014-04-07 13:18:00,2014-04-07 13:54:00,36.0,2533.69,house21_event_402,False
Appliance1,Aggregate,Base,2014-04-07 14:44:00,2014-04-07 15:22:00,38.0,3150.94,house21_event_403,False
Appliance1,Aggregate,Base,2014-04-07 16:11:00,2014-04-07 16:47:00,36.0,3256.95,house21_event_404,False
Appliance1,Aggregate,Base,2014-04-07 17:34:00,2014-04-07 18:25:00,51.0,4510.27,house21_event_405,False
Appliance1,Aggregate,Base,2014-04-07 19:17:00,2014-04-07 20:11:00,54.0,7696.03,house21_event_406,False
Appliance1,Aggregate,Base,2014-04-07 20:17:00,2014-04-07 21:32:00,75.0,7125.43,house21_event_407,False
Appliance1,Aggregate,Base,2014-04-07 22:32:00,2014-04-07 23:19:00,47.0,4174.9,house21_event_408,False
Appliance1,Aggregate,Base,2014-04-08 00:25:00,2014-04-08 01:08:00,43.0,3868.21,house21_event_409,False
Appliance1,Aggregate,Base,2014-04-08 02:18:00,2014-04-08 02:59:00,41.0,3717.49,house21_event_410,False
Appliance1,Aggregate,Base,2014-04-08 04:13:00,2014-04-08 04:53:00,40.0,3655.24,house21_event_411,False
Appliance1,Aggregate,Base,2014-04-08 06:10:00,2014-04-08 06:54:00,44.0,3958.59,house21_event_412,False
Appliance1,Aggregate,Base,2014-04-08 07:52:00,2014-04-08 08:25:00,33.0,1999.24,house21_event_413,False
Appliance1,Aggregate,Base,2014-04-08 09:30:00,2014-04-08 10:04:00,34.0,3085.31,house21_event_414,False
Appliance1,Aggregate,Base,2014-04-08 11:11:00,2014-04-08 11:46:00,35.0,3125.55,house21_event_415,False
Appliance1,Aggregate,Base,2014-04-08 12:52:00,2014-04-08 13:29:00,37.0,2491.66,house21_event_416,False
Appliance1,Aggregate,Base,2014-04-08 14:32:00,2014-04-08 15:07:00,35.0,2910.93,house21_event_417,False
Appliance1,Aggregate,Base,2014-04-08 16:02:00,2014-04-08 16:40:00,38.0,3080.46,house21_event_418,False
Appliance1,Aggregate,Base,2014-04-08 17:33:00,2014-04-08 18:11:00,38.0,3438.88,house21_event_419,False
Appliance1,Aggregate,Base,2014-04-08 19:07:00,2014-04-08 19:44:00,37.0,3333.43,house21_event_420,False
Appliance1,Aggregate,Base,2014-04-08 20:45:00,2014-04-08 21:25:00,40.0,3646.81,house21_event_421,False
Appliance1,Aggregate,Base,2014-04-08 22:28:00,2014-04-08 23:06:00,38.0,3368.95,house21_event_422,False
Appliance1,Aggregate,Base,2014-04-09 00:12:00,2014-04-09 00:48:00,36.0,3244.27,house21_event_423,False
Appliance1,Aggregate,Base,2014-04-09 01:58:00,2014-04-09 02:34:00,36.0,3265.33,house21_event_424,False
Appliance1,Aggregate,Base,2014-04-09 03:44:00,2014-04-09 04:12:00,28.0,4872.56,house21_event_425,False
Appliance1,Aggregate,Base,2014-04-09 04:18:00,2014-04-09 05:16:00,58.0,5507.59,house21_event_426,False
Appliance1,Aggregate,Base,2014-04-09 06:23:00,2014-04-09 07:03:00,40.0,3627.38,house21_event_427,False
Appliance1,Aggregate,Base,2014-04-09 07:33:00,2014-04-09 08:07:00,34.0,3021.64,house21_event_428,False
Appliance1,Aggregate,Base,2014-04-09 09:09:00,2014-04-09 09:44:00,35.0,3176.59,house21_event_429,False
Appliance1,Aggregate,Base,2014-04-09 10:46:00,2014-04-09 11:20:00,34.0,3109.54,house21_event_430,False
Appliance1,Aggregate,Base,2014-04-09 12:22:00,2014-04-09 12:57:00,35.0,3150.83,house21_event_431,False
Appliance1,Aggregate,Base,2014-04-09 13:58:00,2014-04-09 14:32:00,34.0,3149.94,house21_event_432,False
Appliance1,Aggregate,Base,2014-04-09 15:32:00,2014-04-09 16:07:00,35.0,3094.3,house21_event_433,False
Appliance1,Aggregate,Base,2014-04-09 17:06:00,2014-04-09 17:42:00,36.0,2951.01,house21_event_434,False
Appliance1,Aggregate,Base,2014-04-09 18:29:00,2014-04-09 19:02:00,33.0,3010.9,house21_event_435,False
Appliance1,Aggregate,Base,2014-04-09 19:52:00,2014-04-09 20:25:00,33.0,2956.34,house21_event_436,False
Appliance1,Aggregate,Base,2014-04-09 21:16:00,2014-04-09 21:49:00,33.0,2969.41,house21_event_437,False
Appliance1,Aggregate,Base,2014-04-09 22:42:00,2014-04-09 23:14:00,32.0,2947.48,house21_event_438,False
